zeitstempel,sekunden,pitch,p,i,d,duty,position
18:37:51.691,47.025,-1.12,2.25,0.00,0.57,2,-452
18:37:51.704,47.037,-1.19,2.37,0.00,0.52,2,-452
18:37:51.716,47.049,-1.25,2.50,0.00,0.52,3,-452
18:37:51.726,47.06,-1.44,2.87,0.00,1.70,4,-452
18:37:51.738,47.071,-1.50,3.00,0.00,0.57,3,-452
18:37:51.748,47.082,-1.56,3.12,0.00,0.57,3,-452
18:37:51.760,47.093,-1.56,3.12,0.00,0.00,3,-452
18:37:51.772,47.104,-1.56,3.12,0.00,0.00,3,-452
18:37:51.824,47.115,-1.50,3.00,0.00,-0.57,2,-452
18:37:51.824,47.127,-1.37,2.75,0.00,-1.04,1,-452
18:37:51.825,47.139,-1.25,2.50,0.00,-1.04,1,-452
18:37:51.825,47.15,-0.88,1.75,0.00,-3.41,-1,-452
18:37:51.827,47.161,-0.75,1.50,0.00,-1.14,0,-452
18:37:51.838,47.172,-0.56,1.12,0.00,-1.70,0,-452
18:37:51.850,47.184,-0.37,0.75,0.00,-1.56,0,-452
18:37:51.861,47.195,-0.25,0.50,0.00,-1.14,0,-452
18:37:51.872,47.206,-0.06,0.13,0.00,-1.70,-1,-452
18:37:51.883,47.217,0.00,0.00,0.00,-0.57,0,-452
18:37:51.895,47.228,0.13,-0.25,0.00,-1.14,-1,-452
18:37:51.906,47.239,0.50,-1.00,0.00,-3.41,-4,-452
18:37:51.916,47.25,0.69,-1.37,0.00,-1.70,-3,-452
18:37:51.928,47.261,0.81,-1.62,0.00,-1.14,-2,-452
18:37:51.938,47.272,0.94,-1.87,0.00,-1.14,-3,-452
18:37:51.950,47.284,1.06,-2.12,0.00,-1.04,-3,-452
18:37:51.963,47.296,1.19,-2.37,0.00,-1.04,-3,-452
18:37:51.973,47.307,1.19,-2.37,0.00,0.00,-2,-452
18:37:51.985,47.318,1.25,-2.50,0.00,-0.57,-3,-452
18:37:51.996,47.33,1.44,-2.87,0.00,-1.56,-4,-452
18:37:52.050,47.341,1.62,-3.25,0.00,-1.70,-4,-452
18:37:52.050,47.352,1.81,-3.62,0.00,-1.70,-5,-452
18:37:52.051,47.363,2.06,-4.12,0.00,-2.27,-6,-452
18:37:52.051,47.375,2.31,-4.62,0.00,-2.08,-6,-452
18:37:52.053,47.387,2.50,-5.00,0.00,-1.56,-6,-452
18:37:52.066,47.399,2.56,-5.12,0.00,-0.52,-5,-452
18:37:52.077,47.41,2.62,-5.25,0.00,-0.57,-5,-452
18:37:52.087,47.421,2.75,-5.50,0.00,-1.14,-6,-452
18:37:52.099,47.432,2.87,-5.75,0.00,-1.14,-6,-452
18:37:52.110,47.443,3.00,-6.00,0.00,-1.14,-7,-452
18:37:52.122,47.454,3.06,-6.12,0.00,-0.57,-6,-452
18:37:52.130,47.465,3.06,-6.12,0.00,0.00,-6,-452
18:37:52.143,47.477,3.06,-6.12,0.00,0.00,-6,-452
18:37:52.154,47.489,2.94,-5.87,0.00,1.04,-4,-452
18:37:52.167,47.5,2.81,-5.62,0.00,1.14,-4,-452
18:37:52.178,47.511,2.62,-5.25,0.00,1.70,-3,-452
18:37:52.187,47.522,2.50,-5.00,0.00,1.14,-3,-452
18:37:52.199,47.533,2.44,-4.87,0.00,0.57,-4,-452
18:37:52.211,47.545,2.37,-4.75,0.00,0.52,-4,-452
18:37:52.222,47.556,2.37,-4.75,0.00,0.00,-4,-452
18:37:52.275,47.567,2.37,-4.75,0.00,0.00,-4,-452
18:37:52.276,47.579,2.37,-4.75,0.00,0.00,-4,-452
18:37:52.276,47.59,2.44,-4.87,0.00,-0.57,-5,-452
18:37:52.276,47.601,2.50,-5.00,0.00,-0.57,-5,-452
18:37:52.280,47.612,2.56,-5.12,0.00,-0.57,-5,-452
18:37:52.290,47.623,2.62,-5.25,0.00,-0.57,-5,-452
18:37:52.301,47.635,2.69,-5.37,0.00,-0.52,-5,-452
18:37:52.313,47.647,2.75,-5.50,0.00,-0.52,-6,-452
18:37:52.324,47.658,2.81,-5.62,0.00,-0.57,-6,-452
18:37:52.336,47.669,2.81,-5.62,0.00,0.00,-5,-452
18:37:52.346,47.68,2.75,-5.50,0.00,0.57,-4,-452
18:37:52.358,47.691,2.44,-4.87,0.00,2.84,-2,-452
18:37:52.369,47.702,2.19,-4.37,0.00,2.27,-2,-452
18:37:52.380,47.713,2.00,-4.00,0.00,1.70,-2,-452
18:37:52.391,47.724,1.81,-3.62,0.00,1.70,-1,-452
18:37:52.402,47.735,1.62,-3.25,0.00,1.70,-1,-452
18:37:52.412,47.746,1.50,-3.00,0.00,1.14,-1,-452
18:37:52.423,47.757,1.44,-2.87,0.00,0.57,-2,-452
18:37:52.435,47.768,1.50,-3.00,0.00,-0.57,-3,-452
18:37:52.445,47.779,1.62,-3.25,0.00,-1.14,-4,-452
18:37:52.498,47.79,2.00,-4.00,0.00,-3.41,-7,-452
18:37:52.498,47.801,2.12,-4.25,0.00,-1.14,-5,-452
18:37:52.498,47.812,2.25,-4.50,0.00,-1.14,-5,-452
18:37:52.499,47.823,2.37,-4.75,0.00,-1.14,-5,-452
18:37:52.502,47.835,2.50,-5.00,0.00,-1.04,-6,-452
18:37:52.514,47.847,2.69,-5.37,0.00,-1.56,-6,-452
18:37:52.525,47.858,2.81,-5.62,0.00,-1.14,-6,-452
18:37:52.535,47.869,2.75,-5.50,0.00,0.57,-4,-452
18:37:52.546,47.88,2.81,-5.62,0.00,-0.57,-6,-452
18:37:52.557,47.891,2.87,-5.75,0.00,-0.57,-6,-452
18:37:52.569,47.902,2.94,-5.87,0.00,-0.57,-6,-452
18:37:52.579,47.913,2.94,-5.87,0.00,0.00,-5,-452
18:37:52.591,47.925,2.81,-5.62,0.00,1.04,-4,-452
18:37:52.602,47.937,2.69,-5.37,0.00,1.04,-4,-452
18:37:52.614,47.948,2.56,-5.12,0.00,1.14,-3,-452
18:37:52.625,47.959,2.50,-5.00,0.00,0.57,-4,-452
18:37:52.637,47.97,2.37,-4.75,0.00,1.14,-3,-452
18:37:52.648,47.981,2.25,-4.50,0.00,1.14,-3,-452
18:37:52.658,47.992,2.25,-4.50,0.00,0.00,-4,-452
18:37:52.670,48.003,2.31,-4.62,0.00,-0.57,-5,-452
18:37:52.727,48.014,2.50,-5.00,0.00,-1.70,-6,-452
18:37:52.727,48.025,2.69,-5.37,0.00,-1.70,-7,-452
18:37:52.727,48.036,2.81,-5.62,0.00,-1.14,-6,-452
18:37:52.728,48.048,2.94,-5.87,0.00,-1.04,-6,-452
18:37:52.728,48.059,3.06,-6.12,0.00,-1.14,-7,-452
18:37:52.736,48.07,3.19,-6.37,0.00,-1.14,-7,-452
18:37:52.747,48.081,3.44,-6.87,0.00,-2.27,-9,-452
18:37:52.758,48.092,3.50,-7.00,0.00,-0.57,-7,-452
18:37:52.770,48.103,3.56,-7.12,0.00,-0.57,-7,-452
18:37:52.780,48.114,3.69,-7.37,0.00,-1.14,-8,-452
18:37:52.792,48.125,3.81,-7.62,0.00,-1.14,-8,-452
18:37:52.804,48.137,4.06,-8.13,0.00,-2.08,-10,-452
18:37:52.815,48.149,4.25,-8.50,0.00,-1.56,-10,-452
18:37:52.827,48.16,4.50,-9.00,0.00,-2.27,-11,-452
18:37:52.838,48.171,4.75,-9.50,0.00,-2.27,-11,-452
18:37:52.848,48.182,4.75,-9.50,0.00,0.00,-9,-452
18:37:52.859,48.193,4.69,-9.38,0.00,0.57,-8,-452
18:37:52.869,48.204,4.62,-9.25,0.00,0.57,-8,-452
18:37:52.881,48.215,4.56,-9.13,0.00,0.57,-8,-452
18:37:52.892,48.226,4.37,-8.75,0.00,1.70,-7,-452
18:37:52.946,48.237,4.19,-8.38,0.00,1.70,-6,-452
18:37:52.947,48.248,4.00,-8.00,0.00,1.70,-6,-452
18:37:52.947,48.259,3.81,-7.62,0.00,1.70,-5,-452
18:37:52.947,48.27,3.75,-7.50,0.00,0.57,-6,-452
18:37:52.947,48.281,3.56,-7.12,0.00,1.70,-5,-452
18:37:52.960,48.292,3.56,-7.12,0.00,0.00,-7,-452
18:37:52.969,48.303,3.56,-7.12,0.00,0.00,-7,-452
18:37:52.980,48.314,3.62,-7.25,0.00,-0.57,-7,-452
18:37:52.991,48.325,3.81,-7.62,0.00,-1.70,-9,-452
18:37:53.004,48.337,4.06,-8.13,0.00,-2.08,-10,-452
18:37:53.015,48.349,4.25,-8.50,0.00,-1.56,-10,-452
18:37:53.026,48.36,4.44,-8.88,0.00,-1.70,-10,-452
18:37:53.037,48.371,4.44,-8.88,0.00,0.00,-8,-452
18:37:53.048,48.382,4.44,-8.88,0.00,0.00,-8,-452
18:37:53.059,48.393,4.31,-8.63,0.00,1.14,-7,-452
18:37:53.070,48.404,4.25,-8.50,0.00,0.57,-7,-452
18:37:53.081,48.415,4.12,-8.25,0.00,1.14,-7,-452
18:37:53.093,48.426,4.06,-8.13,0.00,0.57,-7,-452
18:37:53.105,48.438,4.06,-8.13,0.00,0.00,-8,-452
18:37:53.117,48.45,4.12,-8.25,0.00,-0.52,-8,-452
18:37:53.170,48.461,4.19,-8.38,0.00,-0.57,-8,-452
18:37:53.170,48.472,4.37,-8.75,0.00,-1.70,-10,-452
18:37:53.171,48.483,4.37,-8.75,0.00,0.00,-8,-452
18:37:53.171,48.494,4.31,-8.63,0.00,0.57,-8,-452
18:37:53.171,48.505,4.19,-8.38,0.00,1.14,-7,-452
18:37:53.183,48.516,4.06,-8.13,0.00,1.14,-6,-452
18:37:53.194,48.528,4.00,-8.00,0.00,0.52,-7,-452
18:37:53.205,48.539,4.00,-8.00,0.00,0.00,-8,-452
18:37:53.216,48.551,4.00,-8.00,0.00,0.00,-8,-452
18:37:53.228,48.562,4.06,-8.13,0.00,-0.57,-8,-452
18:37:53.239,48.573,4.06,-8.13,0.00,0.00,-8,-452
18:37:53.249,48.584,4.12,-8.25,0.00,-0.57,-8,-452
18:37:53.261,48.595,4.19,-8.38,0.00,-0.57,-8,-452
18:37:53.271,48.606,4.19,-8.38,0.00,0.00,-8,-452
18:37:53.283,48.617,4.19,-8.38,0.00,0.00,-8,-452
18:37:53.294,48.629,4.25,-8.50,0.00,-0.52,-9,-452
18:37:53.310,48.641,4.31,-8.63,0.00,-0.52,-9,-452
18:37:53.319,48.652,4.25,-8.50,0.00,0.57,-7,-452
18:37:53.328,48.663,4.19,-8.38,0.00,0.57,-7,-452
18:37:53.342,48.674,4.25,-8.50,0.00,-0.57,-9,-452
18:37:53.395,48.685,4.31,-8.63,0.00,-0.57,-9,-452
18:37:53.395,48.696,4.37,-8.75,0.00,-0.57,-9,-452
18:37:53.395,48.707,4.44,-8.88,0.00,-0.57,-9,-452
18:37:53.395,48.718,4.44,-8.88,0.00,0.00,-8,-452
18:37:53.396,48.73,4.44,-8.88,0.00,0.00,-8,-452
18:37:53.408,48.741,4.44,-8.88,0.00,0.00,-8,-452
18:37:53.418,48.752,4.50,-9.00,0.00,-0.57,-9,-452
18:37:53.429,48.763,4.69,-9.38,0.00,-1.70,-11,-452
18:37:53.441,48.774,4.81,-9.63,0.00,-1.14,-10,-452
18:37:53.450,48.785,5.00,-10.00,0.00,-1.70,-11,-452
18:37:53.463,48.796,5.06,-10.13,0.00,-0.57,-10,-452
18:37:53.472,48.807,5.06,-10.13,0.00,0.00,-10,-452
18:37:53.484,48.818,5.06,-10.13,0.00,0.00,-10,-452
18:37:53.495,48.829,5.06,-10.13,0.00,0.00,-10,-452
18:37:53.507,48.84,5.06,-10.13,0.00,0.00,-10,-452
18:37:53.518,48.852,5.12,-10.25,0.00,-0.52,-10,-452
18:37:53.529,48.863,5.37,-10.75,0.00,-2.27,-13,-452
18:37:53.541,48.874,5.56,-11.13,0.00,-1.70,-12,-452
18:37:53.552,48.885,5.75,-11.50,0.00,-1.70,-13,-452
18:37:53.564,48.897,6.00,-12.00,0.00,-2.08,-14,-452
18:37:53.618,48.908,6.31,-12.63,0.00,-2.84,-15,-452
18:37:53.618,48.919,6.56,-13.13,0.00,-2.27,-15,-452
18:37:53.618,48.93,6.75,-13.50,0.00,-1.70,-15,-452
18:37:53.618,48.942,6.81,-13.63,0.00,-0.52,-14,-452
18:37:53.621,48.953,6.56,-13.13,0.00,2.27,-10,-452
18:37:53.631,48.964,6.31,-12.63,0.00,2.27,-10,-452
18:37:53.641,48.975,6.12,-12.25,0.00,1.70,-10,-452
18:37:53.653,48.987,5.94,-11.88,0.00,1.56,-10,-452
18:37:53.665,48.998,5.81,-11.63,0.00,1.14,-10,-452
18:37:53.676,49.009,5.75,-11.50,0.00,0.57,-10,-452
18:37:53.687,49.02,5.81,-11.63,0.00,-0.57,-12,-452
18:37:53.699,49.032,5.94,-11.88,0.00,-1.04,-12,-452
18:37:53.710,49.043,6.37,-12.75,0.00,-3.98,-16,-452
18:37:53.721,49.054,6.31,-12.63,0.00,0.57,-12,-452
18:37:53.732,49.065,6.31,-12.63,0.00,0.00,-12,-452
18:37:53.743,49.076,6.31,-12.63,0.00,0.00,-12,-452
18:37:53.754,49.087,6.25,-12.50,0.00,0.57,-11,-452
18:37:53.767,49.098,6.19,-12.38,0.00,0.57,-11,-452
18:37:53.776,49.109,6.12,-12.25,0.00,0.57,-11,-452
18:37:53.787,49.12,6.12,-12.25,0.00,0.00,-12,-452
18:37:53.839,49.132,6.12,-12.25,0.00,0.00,-12,-452
18:37:53.840,49.143,6.00,-12.00,0.00,1.14,-10,-452
18:37:53.840,49.154,6.00,-12.00,0.00,0.00,-12,-452
18:37:53.840,49.165,5.94,-11.88,0.00,0.57,-11,-452
18:37:53.843,49.176,5.87,-11.75,0.00,0.57,-11,-452
18:37:53.853,49.187,5.75,-11.50,0.00,1.14,-10,-452
18:37:53.866,49.199,5.69,-11.38,0.00,0.52,-10,-452
18:37:53.877,49.21,5.62,-11.25,0.00,0.57,-10,-452
18:37:53.888,49.221,5.62,-11.25,0.00,0.00,-11,-452
18:37:53.899,49.232,5.56,-11.13,0.00,0.57,-10,-452
18:37:53.910,49.243,5.50,-11.00,0.00,0.57,-10,-452
18:37:53.921,49.254,5.50,-11.00,0.00,0.00,-11,-452
18:37:53.932,49.265,5.56,-11.13,0.00,-0.57,-11,-452
18:37:53.943,49.276,5.56,-11.13,0.00,0.00,-11,-452
18:37:53.954,49.287,5.50,-11.00,0.00,0.57,-10,-452
18:37:53.965,49.299,5.44,-10.88,0.00,0.52,-10,-452
18:37:53.976,49.31,5.31,-10.63,0.00,1.14,-9,-452
18:37:53.986,49.321,5.19,-10.38,0.00,1.14,-9,-452
18:37:53.998,49.332,5.12,-10.25,0.00,0.57,-9,-452
18:37:54.009,49.343,5.12,-10.25,0.00,0.00,-10,-452
18:37:54.064,49.354,5.19,-10.38,0.00,-0.57,-10,-452
18:37:54.065,49.365,5.31,-10.63,0.00,-1.14,-11,-452
18:37:54.065,49.376,5.50,-11.00,0.00,-1.70,-12,-452
18:37:54.065,49.387,5.56,-11.13,0.00,-0.57,-11,-452
18:37:54.065,49.398,5.44,-10.88,0.00,1.14,-9,-452
18:37:54.075,49.409,5.44,-10.88,0.00,0.00,-10,-452
18:37:54.088,49.42,5.56,-11.13,0.00,-1.14,-12,-452
18:37:54.098,49.431,5.62,-11.25,0.00,-0.57,-11,-452
18:37:54.109,49.443,5.75,-11.50,0.00,-1.04,-12,-452
18:37:54.122,49.454,5.75,-11.50,0.00,0.00,-11,-452
18:37:54.133,49.465,5.87,-11.75,0.00,-1.14,-12,-452
18:37:54.143,49.476,5.94,-11.88,0.00,-0.57,-12,-452
18:37:54.153,49.487,6.00,-12.00,0.00,-0.57,-12,-452
18:37:54.164,49.498,6.12,-12.25,0.00,-1.14,-13,-452
18:37:54.175,49.509,6.19,-12.38,0.00,-0.57,-12,-452
18:37:54.186,49.52,6.31,-12.63,0.00,-1.14,-13,-452
18:37:54.198,49.532,6.44,-12.88,0.00,-1.04,-13,-452
18:37:54.210,49.543,6.50,-13.00,0.00,-0.57,-13,-452
18:37:54.220,49.554,6.69,-13.38,0.00,-1.70,-15,-452
18:37:54.232,49.565,6.75,-13.50,0.00,-0.57,-14,-452
18:37:54.285,49.576,6.87,-13.75,0.00,-1.14,-14,-452
18:37:54.286,49.588,6.94,-13.88,0.00,-0.52,-14,-452
18:37:54.286,49.6,7.00,-14.00,0.00,-0.52,-14,-452
18:37:54.286,49.611,7.12,-14.25,0.00,-1.14,-15,-452
18:37:54.288,49.622,7.19,-14.38,0.00,-0.57,-14,-452
18:37:54.300,49.633,7.31,-14.63,0.00,-1.14,-15,-452
18:37:54.310,49.644,7.44,-14.88,0.00,-1.14,-16,-452
18:37:54.322,49.655,7.50,-15.00,0.00,-0.57,-15,-452
18:37:54.333,49.666,7.56,-15.13,0.00,-0.57,-15,-452
18:37:54.345,49.678,7.56,-15.13,0.00,0.00,-15,-452
18:37:54.357,49.689,7.62,-15.25,0.00,-0.57,-15,-452
18:37:54.367,49.7,7.62,-15.25,0.00,0.00,-15,-452
18:37:54.378,49.711,7.69,-15.38,0.00,-0.57,-15,-452
18:37:54.389,49.722,7.75,-15.50,0.00,-0.57,-16,-452
18:37:54.400,49.733,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.411,49.744,7.81,-15.63,0.00,-0.57,-16,-452
18:37:54.421,49.755,7.81,-15.63,0.00,0.00,-15,-452
18:37:54.432,49.766,7.81,-15.63,0.00,0.00,-15,-452
18:37:54.444,49.777,7.81,-15.63,0.00,0.00,-15,-452
18:37:54.455,49.789,7.81,-15.63,0.00,0.00,-15,-452
18:37:54.507,49.801,7.81,-15.63,0.00,0.00,-15,-452
18:37:54.508,49.812,7.75,-15.50,0.00,0.57,-14,-452
18:37:54.508,49.823,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.508,49.834,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.511,49.845,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.522,49.856,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.533,49.867,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.545,49.879,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.556,49.891,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.569,49.903,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.580,49.914,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.591,49.925,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.602,49.936,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.614,49.947,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.623,49.958,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.637,49.97,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.647,49.981,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.659,49.993,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.669,50.004,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.681,50.015,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.737,50.026,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.738,50.037,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.738,50.048,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.738,50.059,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.739,50.07,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.748,50.082,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.760,50.094,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.772,50.105,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.783,50.116,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.793,50.127,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.805,50.138,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.815,50.149,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.825,50.16,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.839,50.172,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.849,50.183,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.860,50.194,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.871,50.205,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.882,50.216,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.894,50.227,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.906,50.239,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.961,50.25,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.961,50.261,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.961,50.272,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.962,50.284,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.962,50.295,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.972,50.306,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.982,50.317,7.75,-15.50,0.00,0.00,-15,-452
18:37:54.994,50.328,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.005,50.339,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.017,50.351,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.028,50.363,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.040,50.374,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.053,50.385,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.062,50.396,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.073,50.407,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.084,50.418,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.097,50.43,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.107,50.441,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.119,50.453,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.131,50.464,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.197,50.475,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.198,50.486,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.198,50.497,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.198,50.508,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.198,50.52,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.199,50.531,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.210,50.543,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.223,50.555,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.232,50.566,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.243,50.577,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.255,50.589,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.268,50.601,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.278,50.613,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.290,50.624,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.301,50.635,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.312,50.646,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.324,50.657,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.334,50.668,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.347,50.68,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.358,50.691,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.412,50.703,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.413,50.714,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.413,50.725,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.413,50.736,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.413,50.747,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.424,50.758,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.435,50.769,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.445,50.78,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.458,50.792,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.471,50.804,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.481,50.815,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.492,50.826,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.502,50.837,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.514,50.848,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.524,50.859,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.537,50.87,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.546,50.881,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.558,50.892,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.570,50.903,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.579,50.914,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.635,50.925,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.635,50.936,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.636,50.947,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.636,50.958,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.636,50.969,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.646,50.98,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.658,50.992,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.671,51.004,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.681,51.015,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.693,51.026,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.703,51.037,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.714,51.048,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.726,51.059,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.739,51.071,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.749,51.082,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.760,51.093,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.772,51.105,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.782,51.116,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.795,51.127,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.804,51.138,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.861,51.15,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.861,51.161,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.862,51.173,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.862,51.185,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.863,51.196,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.873,51.207,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.884,51.218,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.895,51.229,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.907,51.241,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.920,51.252,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.931,51.264,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.941,51.275,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.953,51.286,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.963,51.297,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.975,51.308,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.985,51.319,7.75,-15.50,0.00,0.00,-15,-452
18:37:55.997,51.33,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.007,51.341,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.020,51.353,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.032,51.364,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.097,51.376,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.097,51.387,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.098,51.398,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.098,51.409,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.098,51.42,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.099,51.432,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.111,51.444,7.75,-15.50,0.00,0.00,-15,-452
18:37:56.123,51.456,7.75,-15.50,0.00,0.00,-15,-452
